review,positive
"I stayed here as a stop in my Contiki tour, so I'm not sure what the price was so I can't compare value for money - however I'm a travel agent, so I always provide a fair review. My room was facing the street, which I had anticipated to be noisy, but it wasn't at all. The bed was two twins pushed together each with it's own bedding, the room was small with just enough space to walk around the bed on all sides, not much extra space for suitcases. The bathroom was spacious enough, no bathtub but a nice shower, the sink had a crack in it, but this is a minor detail. The room was clean, the bed comfortable - pillows were a little flat, again for a night or two it's a decent place to sleep. I did find it a little difficult to find the room as we had to go up the stairs and then",True
"Stayed here with my girlfriend on our weekend away in February 2013.. and to be honest, i was panicking after reading a few reviews on here, but had i had nothing to worry about atol! Yes the location isnt exactly central but the bus runs across the road ALL the time and we were back and forward from the town every few hours. at night after the drinking was done we got a taxi to save hassle as we were a bit worse for wear and that in itself only cost around 15-20 EURO. on the Friday after ariving we spent our night in a cosy little pub just 5 minutes along the road and on the Saturday morning we went to the market directly across the road before heading into town. The staff were friendly and very helpful, while the room was basic it was still very clean and comfy. Defo recomend",True
"This hotel was fine for what we were looking for: inexpensive place to sleep with breakfast for an extended weekend get away with friends. No major gripes, but just be aware that it is definitely not for you if you are expecting luxury, are picky, are too much over 30 ish, or want something romantic. Positives: Room cleaned everyday & they did a good job, location next to bus route with easy access to Amsterdam, free breakfast was good, price was very good. Across from a supermarket. Shower was hot and bed was comfortable enough. They also had computers which was nice. Be aware: Rooms are small, it is not walking distance from downtown -but there are bus routes nearby, lots of younger adult and adolescents stay here = noise. Hotel is somewhat rundown and parts are a little",True
"My daughter and partner stayed at this hotel for less than 30 minutes. They arrived and decided to rest for a couple of hours before venturing out sight seeing. The bedroom was filthy dirty and beds rife with bed bugs, my daughter called and I told her to leave the room immediately and complain to easy jet, who basically told them to move rooms and get on with it! They ended up catching the next flight home as they could not afford another hotel. Be warned, this hotel is absolutely disgusting and easy jet should be ashamed of themselves for sending unsuspecting travellers to on a journey to hell.",False
"This hotel is huge. I got lost about 4 times during our two night stay. But I can't complain about the facilities in the room. The beds were perfect, and the bathroom was very spacious. If you like your fast food, there is Ferbo right around the corner, and the Plein '40 - '45 tram stops right ourside.",True
"The hotel may not be suitable for couples or family, looks in many ways like a hostel, wi fi did not work in our room, we did not have a phone (although it was stated that we should have had one and no bath either) and we were not offered double bed on arrival although it was obvious we were a couple. Location may not be what you expect either, feels a bit like you are in Istanbul.",False
"We went to the room allocated to find it had not been cleaned. The man on reception then gave us another room, The room was basic and clean but the bathroom was excellent and looked like it had been recently refurbished. Our sheets were clean but had a slight rip in. We requested extra pillows but they did not have any to spare. This hotel also has hostel rooms, so we were on the same floor as a school trip. A big plus for me as a smoker was there was a rooftop enclosed by railings outside that you could go and smoke on. A rare commodity these days. really this is a budget hotel which is suffice if you are traveling on a budget. If you like your tea and coffee don't forget to pack the travel kettle. You can buy a tram ticket at the kebab and pizza store next door. It opens at",True
Simply put.... - Noisy room next to us so we didn't sleep. - Carpet in corridor smelt wet. - Toilet leaked all over the floor when flushed. - Shower filled up past the ankles and took 40 minutes to exit.,False
Stayed there in May 2012. My room- a double- was reasonably spacious. But my friends had TINY single rooms. Whole place was in need of a lick of paint/bit of a re-furb. Some parts a little grubby. Buffet breakfast was tasty & filling. Good nearby transport into the centre of Amsterdam- bout 15 mins or so by tram. Just as well as there wasn't much in the locality to do. Its a hostel so be wary if you are near a room shared by teenagers/students- parts of it can be noisy at night. Staff not the best- E.g. I got a shrug when told the Hostel Iron was out with no idea when it could be expected back.Overall an ok base if your not fussy.,False
We have just got back from 3 nights at the hotel nieuw slotania in dam and to be honest was not looking forward to going all because we read a few reviews on various sites and most were bad. Our minds were soon put to rest after we arrived we got there very late on the first night and was greeted at reception by a very cheerfull and helpfull member of staff the room was basic but the bathroom was new the bed was clean and very comfortable with fresh bedding and towels every day. The breakfast was ok basic meat cheese and bread cereal juices and coffee overall very good. Our biggest find was leaving the hotel the next day and discovering just across the road was a market a shopping centre a small marina and lots of other shops a really really good bargain with very easy access to,True
Stayed here with my boyfriend in November 2012!would not recommend it!the room was rough and breakfast was awful!there was no cold water!area was not good and it was too far out from everything!i would not be back!,False
"Stayed here while on a motorcycle tour of Europe, not my usual sort of accomodation, but in order to save a few quid... The room we had was for 6 and had one bathroom which was tricky. But the rooms were clean, it was not too noisy at night, but the area was not the most desirable. We were amazed in the morning when all bikes were still parked outside the front! It was cheap, it was basic but it did what we needed it to do. If you are with a big group of mates and you are young it is fine. You get what you pay for!",True
"Stayed at this hotel as it was part of our Contiki tour. Therefore had no choice in the hotel booking. The hotel is really far out from central. Having to catch, trams, buses and taxis everyday adds up. Def. not walking distance. There are cheaper and better quality options closer into town. I understand it is a low star hotel, however there a couple of things you come to expect from a HOTEL. Firstly when we arrived we had booked a twin room but were shoved into a quad share room as they had none available.We were given no option. This was not the end of the world as we were traveling with friends, so just shared. The hot water didn't work throughout our whole stay. I complained to reception and they sent a guy up to look at it. He ran the tap for 5 minutes, put his hands up in",False
"The last stop on our Contiki tour- Amsterdam.Contrary to reviews I read this hotel was actually decent, The location isnt that bad - Tram just across the road and a little shopping center across to. There are a lot of food places around the hotel, The little turkish bakery had the most devine pastries. The room was basic very cramped, the bathroom however was fantastic, it was great to have a good shower after some of the places we stayed and all the travel we had done. Food / Restaurant was ok. There are some dodgy people hanging around the lobby but then again it is Amsterdam. The hotel staff were amazing arranged a cab to Schipol they were generally helpful. I think it offers value for money, maybe not for families but certainly solo travellers / friends.",True
"Overall not a bad hotel. This place is at the budget end of the market, and not right in the heart of the action, but it was a worthy place to rest. Locals had warned us the was 'a bad part of town' but we didn't encounter anything to support that. Don't expect five star rooms or service and you'll be fine. The rooms are quite small and not particularly well laid out, but the beds were comfortable and the showers were hot. The worst part of our stay was the stairs. Apparentlt there is either no lift, of the lift doesn't work as we were directed to lugg our bags up a couple of flights of stairs to get to our room. Despite sounding a little negative about this place, I'd hapilly stay there again.",True
"The hotel itself was just very average. It was a cramped room, not very well laid out as virtually no room to walk around and my windows opened right at the top. I'm 6 foot tall and was on my tiptoes trying to reach it! the toliet didn't seem attached to the floor either... It moved quite a bit whenever you were on it which is always worrying at the end of a big night!! Also, if you ask about directions and they say you're better getting a taxi do not trust them instantly. We were told we would not find somewhere that was in a straight line practically and they charged us 12 euros to get there... It was about a mile away. On the plus, it was very clean, the beds were fairly comfy and the staff were very reasonable, I was woken 5 minutes after checkout time and didn't make it",True
"The room was clean and tidy upon arrival, the staff were always willing to help and they assisted us with and queries we had throughout our stay. The only downside to the hotel was its location; we found it to be quite far from the main city centre but wasnt informed of this during booking.",True
"Rather out the way, but plenty of bus and tram routes very close by, so not too much of a problem. Quite difficult to find, and two locals we spoke to advised us to ""get back on the bus and hold onto our bags"". Really wasn't that bad, the area Nieuw Slotania is located in is rather rundown, but generally fine, and we didn't encounter any trouble. We stayed in a private double room, and it was clean enough, but could have been cleaner and could do with another mirror in the bedroom, as it was a bit of a battle for two girls to share the little bathroom mirror! It's perfect if you're just looking for someplace to sleep. Visit the little baklava shop just behind the hotel (turn left, past Febo and through a sort of big tunnel), it is delicious and the guy was lovely and gave us",True
"Myself and 2 friends stayed with 2 double ensuite rooms pre booked and fully paid for on the 2nd & 3rd of November. We expected it to be basic and my room was just that but ok, my friends however had to share my room the 1st night as when they got to their room the walls and curtains were black with damp. In addition to that the bathroom was outside and down a corridor in a block of flats. The room and bathroom were both disgusting!! On asking to be moved the man at reception said it was not his problem and to speak to the manager who had booked us in the next morning. When we spoke to her she confirmed she was not the manager and no one else had complained to her about that room. We had not confirmed the room number yet she seemed to know exactly which room we meant. She also",False
"I've just come back from a short stay in Amsterdam and stayed at this hotel, before I went I read the reviews online including the ones on here and was dreading it! It was a pleasant surprise, yes the entrance was very grand, and the breakfast was basic, also the staff were helpful enough although slightly abrupt. The room was clean and tidy, plenty of towels and a clean fresh bathroom. The town centre is a 20 minute bus journey away but the service 21 bus drops you pretty much outside the hotel and into the centre of town, they are very frequent, the longest I waited for one was 10 minutes and that was at 11pm. You pay for what you get in life, this is a budget hotel but compared to most was a very pleasent stay, I would go and stay there again.",True
"Though it's not in the center and it looks far, it's very close to the tram and you get everywhere very fast so don't worry about location! The staff isn't nice (at all!) but you can deal with it, just don't talk with them... (Or maybe I just wasn't lucky on this matter...?) Breakfast hasn't got much variety but you'll make through the morning with it. We were in a bedroom for 6 and it had enough space for us all, also the bathroom was clean and spacious too. Also, there's a cheap supermarket (Aldi) just in front so you can buy somethings if you need them. Globally, if you're staying with friends and on a budget it's ok. But as a couples' hotel it's not that nice...",True
"We traveled there for a bachelor party, therefore we did not have any standards in mind when we arrived. However, we were surprised, that it was a disappointing experience anyway. Yes, the reception and the stairwell made me hungry for more, because it looks very high-class (Marble and wood). If it wouldn't be for this, the Hotel would have received a 5 Star rating for that price, if you asked me. So we entered the Hotel, that's were our problems started. We were a group of 17 souls, the rooms were booked, all seemed to be good, but it turned out that for some reasons, the booking got messed up by the hotel. Rooms were overbooked, and were misnamed, misspelled and... well, were should I begin with. Okay, so much about this. 120 Minutes of Lobby-housing later, we got the cards",False
We stayed at this hotel as a part of our tour and one that they didn't normally used. The staff aren't ideal for customer facing roles and seem to lack patience for anyone however if you get past this it's not that bad. The room we stayed in was sold as a double so we didn't have to share but there were 2 bunk beds and a private bathroom. The room (154) appeared to be newly renovated with a nice dark wood effect floor. The bathroom was immaculate and modern but just lacked a towel rail. The walls were a bit scuffed and needed a lick of paint but otherwise the room was smart and modern. It looks like its luck of the draw with regards to the conditions of the rooms but for what the hotel/hostel is it's not that bad. You just have to look past the questionable customer,True
"The Slotania Hotel is not the most visually appealing or the most conveniently located, but the rooms are comfortable and well kept and the WiFi service is excellent. The reception staff varied from extremely rude and unhelpful to very nice and informative. For the price it is a fine place to stay.",True
"I recently stayed at Slotania with a Contiki tour. I had read the poor reviews on trip advisor prior to my arrival and was pleasantly surprised when my fears were not realized. The rooms were clean, fresh and the bathrooms had been renovated nicely. The included dinner was amazing - what a spread! The breakfasts provided were also more than adequate. I found the supposed free wifi access the only really frustrating aspect. I managed to gain stable access for about 10 mins in the entire 2 days we stayed. This could definitely be addressed as the kind of clientele received here are definitely interested in connecting with family and friends where possible",True
We turned up after booking in early to be told to go away and all there was to do till 2pm was stand in the rain in a council estate that looked like we would be robbed at any minute it is at least a 30 minute drive away from anything was shocked DO NOT GO THERE,False
"The biggest disadvantage of this place is its location - about 25 minutes from the central station (with tramway). However, the room was clean and equipped with all the basic things one can need, with clean and modern bathroom. The price was a bit too high but it's really difficult to find cheaper double room in Amsterdam.",True
"Hotel staff really helpful. Room was clean but basic but what else do you need, wasn't going to be in the room much only to sleep! Breakfast was plentiful with a choice of meats, cheeses and jams. This is more of a hostel/student hotel but this did not put us off. Would stay here again if going to Amsterdam, trams and buses very easy to use and really close!",True
"Ok this was not the fanciest hostel I have stayed at in my life, but then, we paid 20€ for a night ( booked in advance and online), and it included breakfast, so that was quite good value. Our room was clean, mattresses comfy, the bathroom modern, neat and clean. Breakfast was a buffet and was quite generous. Staff was friendly, and there was free Wifi in the rooms ( vital for us backpacking and needing to check train times quite often). Only problem was location: 20min outside the city centre by tram, the surroundings were not exactly the nicest area of Copenhagen and we were a bit concerned when we got back late at night. However, Amsterdam being so expensive, we were quite happy to have a nice bed and a breakfast for 20€ !",True
"very concerned when we arrived, as there was a convention in teh city of Amsterdam, choice was very limited, 3 nights cost me over £450.00. the bed was clean, but the curtains were dirty, there were no tea making facilities in teh room, the bathroom was new but smelt terrible. My husband and I however travelled into the centre of Amsterdam daily so we did not spend much time in the hotel. of an evening and through the night people were running up and down the corridors banging on doors. The area is a little run down but the locals were very friendly. we had to leave early for the airport on the Sunday and having been told breakfast was served daily from 7 was quite annoyed that ion the Sunday breakfast was at 8, we were not told this and if we had we would not have travlled to",False
"Last minute booking, 1 night cost €176, it's by far the worse hotel I've ever stayed in, I board my dog in far nicer kennels, dirty and very run down, could hear everything the couple in the room next door was doing, music being played to 4am, very unhelpful staff, bed linen I don't believe was changed from the last guest, tiny filthy room, the type of place you imagine charges by the hour, I can't stress how filthy the place was. €10 a night would be too expensive for this dreadful place.",False
"The Nieuw Slotania Hotel is very old hotel, and very cheap for families, but that's because it on the other side of town, where grocery stores and farmers market resides. The neighborhood is litter with trash, dirty sidewalks, and if you do not watch where you are going, you get hit by bicycles and motorbikes. When you first walk in the Nieuw Slotania Hotel reception, looks can be deceiving; the front desk staff was very kind and polite, and check in only require a passport. However, when we arrived at our floor (1st), the place showed true colors…RED dirty carpet, and the smell of cigarettes, liquor was apparent. Our room, small as most Europe hotels, looked ok, but as we opened the bathroom door the stench of a foul smell filled the entire room. The window was open and a small",False
"This place is called a 'hotel' but after reading previous reviews and knowing Contiki use this place as accommodation the vibe I got was more of a hostel. We stayed in a 4 bed room,which was 2 bunk beds.The room has the basics.a tv,a safe and a bathroom.the bathroom was clean.the bedding was comfortable but not overly clean. I've stayed in a few hostels and this place wouldn't be up there with the best but it's definitely not the worst. It's an easy 15minute tram to central Amsterdam.If you want a hotel I'd look elsewhere.",True
"This was the second hotel on a 22 day tour around Europe. I hadn't had many expectations for the hotels on tour but this one was pretty good. We were in a quad share room (2 bunk beds) which was clean and looked fairly new. TINY though, we couldnt fit all our suitcases in the space. The bathroomw as also clean and looked new, which is all you can ask really. However our room was facing a small access courtyard, which meant noisy at night as people came home. This is not really the fault of the hotel though. The bar downstairs was small but good fun of an evening and the breakfast was actually very good. Location was very handy for going into town, with a tram stop right outside. The post office across the road proved handy as lots of people posted things home, and there is a",True
Had planned to stay here for 4 nights but checked out after the first night - second worst hotel I have ever stayed in (Read my review of Hotel Boulevard Amsterdam for number 1). So so dirty and scruffy and in the middle of a council tenement housing estate - nearly an hour from the city and generally awful. Asked to move to another room as we had no running water and they grudgingly moved us to a room with a huge pillar in the middle of it - disgusting is an understatement.PLEASE TAKE HEED AND STAY AWAY - THE PHOTOS ARE A FARCE!,False
"The location is in a suburban area, there is nothing around that a tourist would want to see. It's easy to get the tram though. The communal areas, particularly the hallways are in very bad condition. The rooms were quite good and clean, the problem was that it was cold. Heating was not working in our room and staff wouldn't assist in fixing it or trying to get it to work. It was early April but it was COLD.",False
"There were 5 of us visiting this hotel and came back yesterday (3rd May 2012), we has a double and a triple room. They were really clean and linen was changed every day (we were there for 3 days). Breakfast is basic cheese, meat, eggs, cereal and bread but was fine. Bar on site was great value 4 euros for a jack daniels and coke. This hotel was right on the transport route for the airport and Dam square. Would definatley visit here agai.",True
"My friend and I stayed in this hotel at the beginning of May 2012 and were very disappointed. The staff - particulary on reception were unbelievably rude & unhelpful. The room we stayed in was small, cramped and dirty and other door cards failed 3 times - each time we would have to go back to reception where the staff acted like changing the cards was the biggest hassle in the world. The shower head hardly worked and the tv in our room didn't work at all. The hotel itself is very strange in the layout and all the hallways in the hotel are very narrow - like galleyways on a boat and each time you need to walk down one you have to wait for other guests or staff that slowly shuffle past not giving you right of way. Would not recommend and anyone considering staying here - save",False
"I read the reviews here after I booked a night at this hotel and was very apprehensive about the room we'd get. However to my surprise we got a clean room with a good neat bathroom. Yes, there was noise outside till late night; but I dont think that is hotel's responsibility. Basically its the guests who were misbehaving and I had to ask them to shut up. The bus and tram stopped right outside the hotel making it convenient to both Centraal and to Schipol. The food served for breakfast was very basic. This is a pure budget hotel and I do believe it is a value for money.",True
"My visit to this hotel took place September 2011. My family was reviewing the worst places we have ever stayed (a very short list actually), but this hotel was extremely noisy, hot and genuinely unpleasant. The room was awkward, the safe did not work, walls were thin. Not recommended. The hotel was close to tram that lead into city centre.",False
"I visited Slotania with 2 friends on a mini break to Amsterdam. We originally booked for 4 people but one of us could no longer come, so we asked to move to a smaller room (and hopefully a cheaper price!) They did move us, and we couldn't pay less on the first night but we could for the second, so we were moderately happy. The room was great, much nicer than I expected ! I think the less 'hostel like' rooms have been refurbished, so we had 3 single beds, large TV, plenty of plug sockets (always helpful) the beds were comfy, the bathroom looked pretty brand new and very clean, we had towels and body/hand wash. The shower was hot in the middle of the day but not so hot first thing in the morning! But it was a good power shower! There are free computers up on the first floor, but",True
"If i wasn't so disappointed of this ''hotel'' i'd never write my opinions here.... I passed 5 days there and till the last day i was asking to my friend if we really were in an hotel with 3 stars or in an hostel god knows in which suburb ... LOCATION : its enough far from the center and the first impression of a city is quiet bad especially when u r a tourist and don't know where to go, the place is dirty and ugly . HOTEL INSIDE ; on the photos we can be seduced by the big, clean entrance with a lustre like in opera but in reality its just an old buliding and it really needs to be repared , this reception-room is only value of this hotel otherwise it smells strange in the halls ( like somebody peed around .) the room inside looks ok but still it isn't clean like it should be",False
"I stayed at this hotel as part of a tour group. As a result, I think the rooms we got were reserved for such groups - we were booked 4 to a room (this was expected and part of our booking conditions on the tour), so this review may only apply to tour groups. The room was basic, one sheet on the mattress and a (very warm) duvet over top with a pillow. Super modern bathroom, with tile and a glassed in shower stall. The room looked out over a busy street, but I bring earplugs with me so this was not a problem. The safe in the room worked, and we used it. One nice thing is that there was an extra, ""public"" washroom on the floor - this came in handy with 4 people in one room. One bad thing was the hallway traffic at all hours. I never had a problem finding my way there on",True
Not the cleanest hotel around & with having to park across the road (€39 for 2 1/2 days) not the cheapest. Transit to main centre is 20 - 25 mins on a bus €2.70 / each way. Breakfast is a very basic continental.,False
"OK budget hotel, with spotless clean bathroom! Breakfast basic, but enough. Good connections to city centre and airport.",True
"We were on a tight budget and wanted a few days in Amsterdam. We paid £90 for two nights, so we knew we weren't going to get the Ritz! To be honest we were pleasently surprised. The room was large, the bathroom was clean and perfectly suitable, and the bed was really comfy. The down side was the fact that the room decor was rather tired looking. It definately needed a new lick of paint! However if what you want is a clean room with your own bathroom, and a good continental breakfast, this hotel was great value. Other things to consider before booking is that because of the value, this hotel caters for large groups of students. We weren't kept awake all night, but there was a steady trickle of feet down the corridor till about one in the morning. The last thing to tell you is",True
"This is a budget hotel that did what was intended...it give us a room that was cleaned daily,a comfy bed and shower plus tv.The breakfast is best got early rather than later as food replenishment seemed to be a problem!Trams and buses run regularly to city centre and the 69 bus goes straight from the hotel to the airport .The hotel can be very noisy with teenagers but it didnt bother us.The only downside was the surly reception staff!The bus/tram/metro chip card is a godsend and can be brought from the post office/newsagents across the street...48hours for 12 euros.Overall it did its job!",True
"When I'm traveling cities, I tend to find budget hotels that offer clean & comfortable rooms, WiFi, and an easy-to-reach location - you really don't need much more than that, if you're intending to spend almost all your time outside of the hotel anyway. Hotel Slotania was a very good fit to my needs - good price, right next to tram stations, clean rooms (and really nice bathrooms). I was a bit upset when they told me that WiFi was accessible only from the lobby, but maybe due to luck, I had perfect WiFi reception in my room as well! The tram station is right in front of the hotel, but it takes roughly 20min for the tram to get to the city, and you can wait up to 15-20 min for the tram itself - that's the only real downside I can think about. The breakfast is very basic, don't",True
"Me and my boyfriend (both in our mid/late 20's and not strangers to hostel type accomodation) stayed here for 2 nights in March, we hired bikes and cycled to the hotel from Amsterdam Centraal, it took about 30 minutes and was fun, no problem, one evening when we went out we got the tram into the centre as I was feeling lazy but it was easy and cheap and goes from right outside the hotel also so although it's out of the centre it's wasn't an issue for us at all! It does look a bit horrendous from the outside when you first arrive but once inside the lobby was fine, rooms very clean including bedding - bathroom was ACE and had a power shower and we had a TV too. It's basic, but it was a bargian through easyjet and I'd stay there again. Worst bit? Breakfast - you have to fight to",True
"When you first arrive the recpetion looks pretty good and the sign says 'hotel' but its definatley a budget hostel. The rooms were quite small but the beds were comfy and bedding was clean. Rooms were damp though and ours smelt of sewage whenever we left the bathroom door open, we thought it was something to do with dodgy drains? Showers were good and bathroom clean. There was also a safe in the room which was free of charge. Rooms were also nice and warm and the hostel had free internet access and wifi. The breakfast was okay and was on until 10:30/11:00 so good if you dont want to get up early. There is a tram stop 2 mins away and it takes about 20mins to get to the centre/red light district. We had some money stolen from the reception desk on the first night and some of the",True
"Location wise it is quite far from the centre of Amsterdam but there are loads of trams and plenty of nice shops. The hotel is massive, really long corridors with hundreds of rooms. Our room was fantastic, spacious, nice bathroom and TV with English channels. The bed was too squidgy for me it gave me a bad back so I took the mattress off put it on the floor and it was fine. The room was cleaned every day. Breakfast was ok, typical continental breakfast not really my cup of tea but it was fine for the price. I would recommend this hotel.",True
"I wasn't sure what to expect... reviews of the hotel hadn't been good, some were terrible. Pulling up to the hotel in the taxi, honestly I was horrified. I'm not usually a critical reviewer but it was unkempt and dirty.....You wouldn't have chosen to stay if you were walking past it... HOWEVER entering the reception we were pleasantly surprised. Granted the corridors could do with a lick of paint and new carpets but the rooms were lovely. Clean and tidy and had everything you would need. The bathroom was immaculate. The bed was very comfortable. Staff were polite and the rooms were cleaned each morning. Things to note before you travel.... it does have a tram line running directly outside the hotel. Didn't worry us and didn't keep us awake. There is a lovely restaurant",True
Awesome hotel - really easy to get to and from on the tram system and close enough to the red light district to get taxis home. great supper and breakfast available clean and comfortable bunk bed rooms! great stay,True
"I stayed in this hotel as part of my Contiki tour in summer 2007- it was actually my first hotel that I'd stayed in with Contiki, apart from the Royal National in London, which doesn't really count as the tour hadn't officially begun yet. So I didn't really know what to expect from hotels that Contiki pick, about whether you should expect good value or good quality, and had nothing to really compare it to. Once I was there I knew straightaway it was a typical budget hotel, more like a hostel- something that budget tour groups or young people on a budget would pick for convenience, nothing more. It was a real backpackers place, sometimes even like a dosshouse, with crowds of young people hanging around the corridors, or in the tiny lobby, just passing time or being rowdy. There",True
"I spent 3 nights at Slotania. Hotel is located in Slotermeer, the access to Centraal Station and Dam Square is easy by GVB's trams or bus, only taking 20-25 minutes. The staff is ok, the rooms are very different, from good to not good at all, we were a group of 17 persons that share quad(4 people) rooms, triple and double. One of the quad room plus the triple had a pole right in the center of the room, all quads were with overlapped beds (2+2). Hotel is usually full of average people, that dont want something expensive as room but are more practical I would say. The breakfast was ok, kinda variate and buffet. They were working at the hotel renewing while I was there, so that wasnt so great either to see all those workers around. But maybe now it got better:D By the way,",True
"This hotel gained the rating terrible for various things: 1. At check-in the receptionist (presumably the owner) asked me for my name in broken English and and I told him and then I didn't hear his second question he snapped back at me and told me to answer with yes or no! - Extremely rude. 2. I made my booking on a website and ensured myself I was booking a 105 euro room for 3 adults and that there was no extra fee for the 3 person, which there finally was. 3. The room was a lot smaller than advertised. 4. The whole hotel was situated outside a metro/tramvia and with no aircon in the room we had to open the window and thus every 5 min in the middle of the night the unmistakeable sound of a train passing by. 5. Under the hotel was a bar and to our luck it was open the whole",False
"Noisy hostel, far from the city with poor service.",False
"I spent 6 days at Slotania, and despite the fact this hotel is located in Slotermeer, the access to Centraal Station and Dam Square is easy by GVB's trams or bus, only taking 15-20 minutes. The staff is not that friendly, but the rooms are very good, LCD screens and good bed and shower. But the hotel is always full of kids and teens who makes a lot of noise and do not respect the privacy of the other people in the hotel. I had a trouble with some kids always slamming room's doors but one morning I noticed that also the employees were still slamming the doors too when cleaning rooms. This was disappointing. The breakfast is not that good and the breakfast room was always crowded with kids, most of them english. Not recommended if you are going to Amsterdam with your",True
"We only spent 1 night at Hostel Slotania and found it to be okay. It's located about 20 minutes (by tram) outside of the touristy city center, which was fine. Just a note, the 14 tram you need to take to get out to the hostel is located on the left of the palace in Dam Square (it took us forever to find it!). Overall, it's a budget hostel, so we weren't expecting much. The beds were VERY clean (I was pleasantly surprised) but the rest of the place isn't, the bathrooms are okay, I wouldn't shower there though. Breakfast was of a typical Netherlands style -- cold cuts, breads, cereal and juices. Nothing fancy but that's just what people have for breakfast over there, at least it's normal at a Continental Breakfast in my experience in The Netherlands. My biggest negative was",True
"The hotel is ok for the price it is quite far away from the city, 11.50 Euros for a 48hour bus pass wasn't too bad but the night bus service that was promised kind of didn't happen so had to pay an extra 20euros for a taxi after waiting for the bus for an hour! Also the day we arrived there was a strike on all city transport so ended up staying in the Sloterdjik area where there wasn't much to do! The breakfast was basic, while expecting something hot the only thing barely hot was toast, other than that it was the same sandwiches everyday consisting of cheese, salami and ham or yogurt. On the plus there are English TV channels, bedding was clean, towels provided as well as soap and basics like shampoo and shower gel. Free wifi available but very slow and only 1 working PC",True
Pretty cheap and easily connected to Amsterdam centre. Nearby area not really much happening. Hotel was oldfashioned apart from the bathroom which appeared to be brand new. As we were there there was a couple of student groups so it was pretty noisy in the corridors at night and it is also on a main road at a tram stop so not the best nights sleep I have ever had. Breakfast was bread . . . . Staff were not too helpful and were sometimes rude.,True
"I´ve now stayed at Nieuw Slotania two times with rugby team groups. The staff have always been very helpful prior to arriving with organising rooms, and this time on arrival they fixed our rooms even though they were short of triples, and helped find extra blankets. That said, some of the staff are less friendly and helpful than others (the minority seem to be hospitality minded). The wireless is quite weak, and breakfast isn´t very exciting. Absolutely be aware of the taxi service they use - quite dodgy (one guy was making us pay 25 E for the same trip someone else made us pay 15 E for!). However, if you´re looking for a budget place to stay, it does the trick. Not too bad with public transport to the city centre, and very close to the National rugby stadium if you are going",True
Great place to stay. Little out of the way. Good people. Make sure u come out and see for yourself. I recommend this place to anyone coming to Amsterdam.,True
"I would probably get another hotel if going back to Amsterdam but if you are looking for an economy hotel, this is okay. There isn't too much near the hotel but public transportation is very convenient. The room was acceptable and clean enough. The hallways had peeling paint but, again, clean enough. There were 3 available computers and although slow, we were able to connect.",True
"When we arrived at the hotel we checked in no problem which was around 12 noon there was no bar area open as it was filled with building items however the entrance was rather nice, when we got to the second floor we notice computer which were free to use with vendee machines for your munchies the corridor is very narrow and it was undergoing building work with several room been refitted and equipment all over we though god! ( you cannot hear the work going on and there don’t work Sundays) however we went to our room and has gobsmacked it had lovely flooring bathroom rather large which was very new and dated a very nice telly fitted to the wall and 3 beds with a fair amount of room to move around however no chairs. I will say THERE ARE NO BED BUGS after coming in one night after",True
"I just wanna say the Wifi is very poor here.I try to log in many time but the line is still very slow. Me and my friend really can not sleep well at the afternoon when we back from town cus is very noisy in the hotel and also we try to ask the staff about the direction to the bus station, they are just rude and not happy to point me the way make me so upset for a day!",False
My dad and I stayed here on a layover to nairobi in 2008. the hotel staff told our travel agent (who had never booked a trip to ams before) that it was a 10 minute ride from the airport and close to the downtown area...boy were they wrong!!! we took a taxi to the hotel and it was about 30 min and nearl $200 CDN to get the the hotel. awful. we arrive just after check-in time but our room was not ready so they told us to wait and it would be ready at 4pm!!!! we asked if there was an area to put our suitcases until our room was ready...they pointed to a room with other stuff piled in it along with other suitcases...there were no labels saying this suitcase belongs to this room or any form of security...anyone could have wandered off with any of the bags in there. we were not happy.,False
"only book here if you dont mind travelling for 20 mins on the tram to central amsterdam every day I stayed here with 3 friends for a fun filled weekend away. the first room we were given was a bad layout,cramped and the door would not lock. after a calm conversation with the man on the front desk we were given a different room with no fuss which we were much more happy with. we stayed in a quadruple room.the room is basic with 2 bunkbeds, a tv, clean bathroom and nice thick curtains to keep the light out! towels changed everyday. the room was very hot all the time but considering the cold rainy weather i rathered that to a cold room and it was lovely and toasty to come back to after trudging in the rain. its basically a block of flats converted into a hotel with a decent front",True
"We had a very bad experience with this hostel. The staff were very rude and didnt care about our enquiries and was very unhelpful. My friend and I ended up in a screaming match with the staff members because they were so rude in handling our enquiry. The rooms were dirty, stinks of rotton carpet and you can hear everything on the other side of the wall and corridor. The location was a bit far from central Amsterdam. Overall we dont recommend this hostel to anyone. Its not worth your hard earned money!",False
"I booked the Hotel for three nights, then read the reviews, my god what had i done? However on arrival and checking in, I thought where have all these people stayed? couldn't have been this place? Staff very friendly, room clean and seviced. Ideally located out of the city, trams and buses at the door and cheap and fast, maybe 15 mins to Centraal Station. A good breakfast. Only complaint no tea, coffee or kettle in room. It is what it is a Budget Hotel. If you want more then pay more in the city.",True
